"No.","Time","Source","Destination","Protocol","Length","Info"
"373","238.687987457","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=273 Ack=2778 Win=64128 Len=0 TSval=165403689 TSecr=1428589346"
"374","240.950470544","172.16.0.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"375","240.996701952","172.16.0.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"376","240.950281540","192.168.174.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"377","240.996642951","192.168.174.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"378","241.211031413","172.16.208.128","172.16.0.4","TCP","70","4444  >  32866 [PSH, ACK] Seq=273 Ack=2778 Win=64128 Len=4 TSval=165406213 TSecr=1428589346"
"379","241.212109432","172.16.0.4","172.16.208.128","TCP","66","32866  >  4444 [ACK] Seq=2778 Ack=277 Win=64256 Len=0 TSval=1428591870 TSecr=165406213"
"380","241.213246452","172.16.0.4","172.16.208.128","TCP","90","32866  >  4444 [PSH, ACK] Seq=2778 Ack=277 Win=64256 Len=24 TSval=1428591871 TSecr=165406213"
"381","241.213399854","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=277 Ack=2802 Win=64128 Len=0 TSval=165406215 TSecr=1428591871"
"382","244.216632400","172.16.208.128","172.16.0.4","TCP","70","4444  >  32866 [PSH, ACK] Seq=277 Ack=2802 Win=64128 Len=4 TSval=165409218 TSecr=1428591871"
"383","244.217896022","172.16.0.4","172.16.208.128","TCP","66","32866  >  4444 [ACK] Seq=2802 Ack=281 Win=64256 Len=0 TSval=1428594876 TSecr=165409218"
"384","247.274697876","172.16.208.128","172.16.0.4","TCP","76","4444  >  32866 [PSH, ACK] Seq=281 Ack=2802 Win=64128 Len=10 TSval=165412276 TSecr=1428594876"
"385","247.275527891","172.16.0.4","172.16.208.128","TCP","66","32866  >  4444 [ACK] Seq=2802 Ack=291 Win=64256 Len=0 TSval=1428597934 TSecr=165412276"
"386","247.276967616","172.16.0.4","172.16.208.128","TCP","76","32866  >  4444 [PSH, ACK] Seq=2802 Ack=291 Win=64256 Len=10 TSval=1428597935 TSecr=165412276"
"387","247.277058817","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=291 Ack=2812 Win=64128 Len=0 TSval=165412278 TSecr=1428597935"
"388","250.963212555","172.16.0.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"389","250.963411059","192.168.174.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"390","251.008572650","172.16.0.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"391","251.008461748","192.168.174.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"392","260.969989524","192.168.174.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"393","260.969964523","172.16.0.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"394","261.015661023","192.168.174.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"395","261.015785125","172.16.0.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"396","270.979528599","172.16.0.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"397","271.025681105","172.16.0.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"398","270.979462599","192.168.174.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"399","271.025774406","192.168.174.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"400","274.924288448","fe80::8399:3328:2531:ebb2","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"401","274.924294648","172.16.0.1","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"402","274.926256783","fe80::8cbe:f2a5:aa26:8dbd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"403","274.926265583","192.168.174.1","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"404","274.990104595","fe80::8cbe:f2a5:aa26:8dbd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"405","274.990121695","192.168.174.1","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"406","274.990465701","192.168.174.1","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"407","274.990470101","fe80::8cbe:f2a5:aa26:8dbd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"408","274.990102594","fe80::8399:3328:2531:ebb2","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"409","274.990627604","fe80::8cbe:f2a5:aa26:8dbd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"410","274.990119495","172.16.0.1","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"411","274.990933910","192.168.174.1","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"412","274.990594303","fe80::8399:3328:2531:ebb2","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"413","274.992067929","192.168.174.1","224.0.0.251","MDNS","78","Standard query 0x0000 ANY laptop-enzoh.local, ""QM"" question"
"414","274.990606103","172.16.0.1","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"415","274.992983245","fe80::8cbe:f2a5:aa26:8dbd","ff02::fb","MDNS","98","Standard query 0x0000 ANY laptop-enzoh.local, ""QM"" question"
"416","274.993780159","fe80::8cbe:f2a5:aa26:8dbd","ff02::fb","MDNS","136","Standard query response 0x0000 AAAA fe80::8cbe:f2a5:aa26:8dbd A 192.168.174.1"
"417","274.990617904","fe80::8399:3328:2531:ebb2","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"418","274.990809107","172.16.0.1","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"419","274.992399835","172.16.0.1","224.0.0.251","MDNS","78","Standard query 0x0000 ANY laptop-enzoh.local, ""QM"" question"
"420","274.993970162","192.168.174.1","224.0.0.251","MDNS","116","Standard query response 0x0000 AAAA fe80::8cbe:f2a5:aa26:8dbd A 192.168.174.1"
"421","274.994525672","192.168.174.1","224.0.0.251","MDNS","78","Standard query 0x0000 ANY laptop-enzoh.local, ""QM"" question"
"422","274.995010480","fe80::8cbe:f2a5:aa26:8dbd","ff02::fb","MDNS","98","Standard query 0x0000 ANY laptop-enzoh.local, ""QM"" question"
"423","274.993226149","fe80::8399:3328:2531:ebb2","ff02::fb","MDNS","98","Standard query 0x0000 ANY laptop-enzoh.local, ""QM"" question"
"424","274.995706293","fe80::8cbe:f2a5:aa26:8dbd","ff02::fb","MDNS","136","Standard query response 0x0000 AAAA fe80::8cbe:f2a5:aa26:8dbd A 192.168.174.1"
"425","274.993774758","fe80::8399:3328:2531:ebb2","ff02::fb","MDNS","136","Standard query response 0x0000 AAAA fe80::8399:3328:2531:ebb2 A 172.16.0.1"
"426","274.995963397","192.168.174.1","224.0.0.251","MDNS","116","Standard query response 0x0000 AAAA fe80::8cbe:f2a5:aa26:8dbd A 192.168.174.1"
"427","274.994071464","172.16.0.1","224.0.0.251","MDNS","116","Standard query response 0x0000 AAAA fe80::8399:3328:2531:ebb2 A 172.16.0.1"
"428","274.994572573","172.16.0.1","224.0.0.251","MDNS","78","Standard query 0x0000 ANY laptop-enzoh.local, ""QM"" question"
"429","274.995130282","fe80::8399:3328:2531:ebb2","ff02::fb","MDNS","98","Standard query 0x0000 ANY laptop-enzoh.local, ""QM"" question"
"430","274.995869496","fe80::8399:3328:2531:ebb2","ff02::fb","MDNS","136","Standard query response 0x0000 AAAA fe80::8399:3328:2531:ebb2 A 172.16.0.1"
"431","274.996162900","172.16.0.1","224.0.0.251","MDNS","116","Standard query response 0x0000 AAAA fe80::8399:3328:2531:ebb2 A 172.16.0.1"
"432","275.366844558","192.168.174.1","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"433","275.366848558","fe80::8cbe:f2a5:aa26:8dbd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"434","275.366734656","172.16.0.1","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"435","275.366738956","fe80::8399:3328:2531:ebb2","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"436","277.864211749","172.16.208.128","172.16.0.4","TCP","104","4444  >  32866 [PSH, ACK] Seq=291 Ack=2812 Win=64128 Len=38 TSval=165442866 TSecr=1428597935"
"437","277.866491689","172.16.0.4","172.16.208.128","TCP","104","32866  >  4444 [PSH, ACK] Seq=2812 Ack=329 Win=64256 Len=38 TSval=1428628525 TSecr=165442866"
"438","277.866544390","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=329 Ack=2850 Win=64128 Len=0 TSval=165442868 TSecr=1428628525"
"439","280.989854957","172.16.0.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"440","281.029270943","172.16.0.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"441","280.989802156","192.168.174.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"442","281.029270843","192.168.174.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"443","282.989781152","VMware_a9:d9:b6","VMware_79:c9:10","ARP","42","Who has 172.16.0.4? Tell 172.16.208.128"
"444","282.990292561","VMware_79:c9:10","VMware_a9:d9:b6","ARP","60","172.16.0.4 is at 00:0c:29:79:c9:10"
"445","283.516356811","172.16.208.128","172.16.0.4","TCP","75","4444  >  32866 [PSH, ACK] Seq=329 Ack=2850 Win=64128 Len=9 TSval=165448518 TSecr=1428628525"
"446","283.518274844","172.16.0.4","172.16.208.128","TCP","75","32866  >  4444 [PSH, ACK] Seq=2850 Ack=338 Win=64256 Len=9 TSval=1428634176 TSecr=165448518"
"447","283.518355045","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=338 Ack=2859 Win=64128 Len=0 TSval=165448520 TSecr=1428634176"
"448","291.001685514","172.16.0.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"449","291.033304462","172.16.0.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"450","291.001669214","192.168.174.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"451","291.033501866","192.168.174.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"452","296.283817216","192.168.174.128","169.254.169.254","TCP","74","54868  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=51899754 TSecr=0 WS=128"
"453","296.284317825","169.254.169.254","192.168.174.128","TCP","60","80  >  54868 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"454","296.303719562","192.168.174.128","192.168.174.2","DNS","101","Standard query 0xa66b A westus-0.in.applicationinsights.azure.com"
"455","296.303851464","192.168.174.128","192.168.174.2","DNS","101","Standard query 0x25d5 AAAA westus-0.in.applicationinsights.azure.com"
"456","296.315350564","192.168.174.2","192.168.174.128","DNS","307","Standard query response 0xa66b A westus-0.in.applicationinsights.azure.com CNAME westus-0.in.ai.monitor.azure.com CNAME westus-0.in.ai.privatelink.monitor.azure.com CNAME gig-ai-prod-westus-0.trafficmanager.net CNAME gig-ai-prod-wus-0-app-v4-tag.westus.cloudapp.azure.com A 20.189.172.32"
"457","296.323910612","192.168.174.128","169.254.169.254","TCP","74","54884  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=51899794 TSecr=0 WS=128"
"458","296.323968013","192.168.174.2","192.168.174.128","DNS","361","Standard query response 0x25d5 AAAA westus-0.in.applicationinsights.azure.com CNAME westus-0.in.ai.monitor.azure.com CNAME westus-0.in.ai.privatelink.monitor.azure.com CNAME gig-ai-prod-westus-0.trafficmanager.net CNAME gig-ai-prod-wus-0-app-v4-tag.westus.cloudapp.azure.com SOA ns1-02.azure-dns.com"
"459","296.324349920","169.254.169.254","192.168.174.128","TCP","60","80  >  54884 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0"
"460","296.327296371","192.168.174.128","20.189.172.32","TCP","74","36028  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1319389233 TSecr=0 WS=128"
"461","296.341446117","192.168.174.128","192.168.174.2","DNS","101","Standard query 0xb410 A westus-0.in.applicationinsights.azure.com"
"462","296.341711922","192.168.174.128","192.168.174.2","DNS","101","Standard query 0x57d8 AAAA westus-0.in.applicationinsights.azure.com"
"463","296.345259483","192.168.174.2","192.168.174.128","DNS","342","Standard query response 0xb410 A westus-0.in.applicationinsights.azure.com CNAME westus-0.in.ai.monitor.azure.com CNAME westus-0.in.ai.privatelink.monitor.azure.com CNAME gig-ai-prod-westus-0.trafficmanager.net CNAME gig-ai-prod-wus-0-app-v4-tag.westus.cloudapp.azure.com A 20.189.172.32"
"464","296.345271783","192.168.174.2","192.168.174.128","DNS","326","Standard query response 0x57d8 AAAA westus-0.in.applicationinsights.azure.com CNAME westus-0.in.ai.monitor.azure.com CNAME westus-0.in.ai.privatelink.monitor.azure.com CNAME gig-ai-prod-westus-0.trafficmanager.net CNAME gig-ai-prod-wus-0-app-v4-tag.westus.cloudapp.azure.com"
"465","296.346537705","192.168.174.128","20.189.172.32","TCP","74","36040  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1319389252 TSecr=0 WS=128"
"466","296.410764919","20.189.172.32","192.168.174.128","TCP","60","443  >  36028 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"467","296.410906621","192.168.174.128","20.189.172.32","TCP","54","36028  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"468","296.412098642","192.168.174.128","20.189.172.32","TLSv1.2","571","Client Hello"
"469","296.412819255","20.189.172.32","192.168.174.128","TCP","60","443  >  36028 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"470","296.430109755","20.189.172.32","192.168.174.128","TCP","60","443  >  36040 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"471","296.430247757","192.168.174.128","20.189.172.32","TCP","54","36040  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"472","296.431417377","192.168.174.128","20.189.172.32","TLSv1.2","571","Client Hello"
"473","296.431960587","20.189.172.32","192.168.174.128","TCP","60","443  >  36040 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"474","296.497672628","20.189.172.32","192.168.174.128","TCP","4434","443  >  36028 [ACK] Seq=1 Ack=518 Win=64240 Len=4380 [TCP segment of a reassembled PDU]"
"475","296.497684929","20.189.172.32","192.168.174.128","TLSv1.2","60","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"476","296.497798830","192.168.174.128","20.189.172.32","TCP","54","36028  >  443 [ACK] Seq=518 Ack=4381 Win=61320 Len=0"
"477","296.497872532","192.168.174.128","20.189.172.32","TCP","54","36028  >  443 [ACK] Seq=518 Ack=4382 Win=61320 Len=0"
"478","296.499008652","192.168.174.128","20.189.172.32","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"479","296.499215155","20.189.172.32","192.168.174.128","TCP","60","443  >  36028 [ACK] Seq=4382 Ack=676 Win=64240 Len=0"
"480","296.515969344","20.189.172.32","192.168.174.128","TCP","4434","443  >  36040 [ACK] Seq=1 Ack=518 Win=64240 Len=4380 [TCP segment of a reassembled PDU]"
"481","296.515973444","20.189.172.32","192.168.174.128","TLSv1.2","60","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"482","296.516022445","192.168.174.128","20.189.172.32","TCP","54","36040  >  443 [ACK] Seq=518 Ack=4381 Win=61320 Len=0"
"483","296.516053946","192.168.174.128","20.189.172.32","TCP","54","36040  >  443 [ACK] Seq=518 Ack=4382 Win=61320 Len=0"
"484","296.519739810","192.168.174.128","20.189.172.32","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"485","296.519944513","20.189.172.32","192.168.174.128","TCP","60","443  >  36040 [ACK] Seq=4382 Ack=676 Win=64240 Len=0"
"486","296.582352399","20.189.172.32","192.168.174.128","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"487","296.583923726","192.168.174.128","20.189.172.32","TLSv1.2","285","Application Data"
"488","296.584510536","20.189.172.32","192.168.174.128","TCP","60","443  >  36028 [ACK] Seq=4433 Ack=907 Win=64240 Len=0"
"489","296.604068373","20.189.172.32","192.168.174.128","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"490","296.605758702","192.168.174.128","20.189.172.32","TLSv1.2","285","Application Data"
"491","296.606078708","20.189.172.32","192.168.174.128","TCP","60","443  >  36040 [ACK] Seq=4433 Ack=907 Win=64240 Len=0"
"492","296.667440873","20.189.172.32","192.168.174.128","TLSv1.2","483","Application Data, Application Data"
"493","296.669550409","192.168.174.128","20.189.172.32","TLSv1.2","85","Encrypted Alert"
"494","296.669749513","20.189.172.32","192.168.174.128","TCP","60","443  >  36028 [ACK] Seq=4863 Ack=938 Win=64240 Len=0"
"495","296.670448325","192.168.174.128","20.189.172.32","TCP","54","36028  >  443 [FIN, ACK] Seq=938 Ack=4863 Win=62780 Len=0"
"496","296.670702229","20.189.172.32","192.168.174.128","TCP","60","443  >  36028 [ACK] Seq=4863 Ack=939 Win=64239 Len=0"
"497","296.693789730","20.189.172.32","192.168.174.128","TLSv1.2","483","Application Data, Application Data"
"498","296.695298956","192.168.174.128","20.189.172.32","TLSv1.2","85","Encrypted Alert"
"499","296.695660663","20.189.172.32","192.168.174.128","TCP","60","443  >  36040 [ACK] Seq=4863 Ack=938 Win=64240 Len=0"
"500","296.696500977","192.168.174.128","20.189.172.32","TCP","54","36040  >  443 [FIN, ACK] Seq=938 Ack=4863 Win=62780 Len=0"
"501","296.697006686","20.189.172.32","192.168.174.128","TCP","60","443  >  36040 [ACK] Seq=4863 Ack=939 Win=64239 Len=0"
"502","301.005263810","192.168.174.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"503","301.005183508","172.16.0.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"504","301.034756319","192.168.174.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"505","301.034761619","172.16.0.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"506","304.787504761","192.168.174.128","192.168.174.2","DNS","79","Standard query 0x59a6 A default.exp-tas.com"
"507","304.787613363","192.168.174.128","192.168.174.2","DNS","79","Standard query 0x436c AAAA default.exp-tas.com"
"508","304.787727264","192.168.174.128","192.168.174.2","DNS","74","Standard query 0xdca0 A api.github.com"
"509","304.787826066","192.168.174.128","192.168.174.2","DNS","74","Standard query 0x39f3 AAAA api.github.com"
"510","304.802246316","192.168.174.2","192.168.174.128","DNS","202","Standard query response 0x436c AAAA default.exp-tas.com CNAME deault-exp-tas-com.e-0014.e-msedge.net CNAME e-0014.e-msedge.net SOA ns1.e-msedge.net"
"511","304.802263517","192.168.174.2","192.168.174.128","DNS","90","Standard query response 0xdca0 A api.github.com A 140.82.112.6"
"512","304.803623240","192.168.174.2","192.168.174.128","DNS","161","Standard query response 0x59a6 A default.exp-tas.com CNAME deault-exp-tas-com.e-0014.e-msedge.net CNAME e-0014.e-msedge.net A 13.107.5.93"
"513","304.804956563","192.168.174.128","13.107.5.93","TCP","74","58484  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2835675227 TSecr=0 WS=128"
"514","304.828775776","192.168.174.2","192.168.174.128","DNS","139","Standard query response 0x39f3 AAAA api.github.com SOA dns1.p08.nsone.net"
"515","304.830340802","192.168.174.128","140.82.112.6","TCP","74","45346  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2175539730 TSecr=0 WS=128"
"516","304.843603833","13.107.5.93","192.168.174.128","TCP","60","443  >  58484 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"517","304.843756136","192.168.174.128","13.107.5.93","TCP","54","58484  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"518","304.844839654","192.168.174.128","13.107.5.93","TLSv1.2","571","Client Hello"
"519","304.845103059","13.107.5.93","192.168.174.128","TCP","60","443  >  58484 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"520","304.866209524","140.82.112.6","192.168.174.128","TCP","60","443  >  45346 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"521","304.866356526","192.168.174.128","140.82.112.6","TCP","54","45346  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"522","304.867533447","192.168.174.128","140.82.112.6","TLSv1.3","571","Client Hello"
"523","304.868229859","140.82.112.6","192.168.174.128","TCP","60","443  >  45346 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"524","304.887490093","13.107.5.93","192.168.174.128","TLSv1.2","4202","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"525","304.887611195","192.168.174.128","13.107.5.93","TCP","54","58484  >  443 [ACK] Seq=518 Ack=4149 Win=61320 Len=0"
"526","304.890073038","192.168.174.128","13.107.5.93","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"527","304.890466444","13.107.5.93","192.168.174.128","TCP","60","443  >  58484 [ACK] Seq=4149 Ack=676 Win=64240 Len=0"
"528","304.905127098","140.82.112.6","192.168.174.128","TLSv1.3","2867","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"529","304.905259400","192.168.174.128","140.82.112.6","TCP","54","45346  >  443 [ACK] Seq=518 Ack=2814 Win=62780 Len=0"
"530","304.909317171","192.168.174.128","140.82.112.6","TLSv1.3","118","Change Cipher Spec, Application Data"
"531","304.909731078","192.168.174.128","140.82.112.6","TLSv1.3","291","Application Data"
"532","304.909851380","140.82.112.6","192.168.174.128","TCP","60","443  >  45346 [ACK] Seq=2814 Ack=582 Win=64240 Len=0"
"533","304.910161686","140.82.112.6","192.168.174.128","TCP","60","443  >  45346 [ACK] Seq=2814 Ack=819 Win=64240 Len=0"
"534","304.921820288","13.107.5.93","192.168.174.128","TLSv1.2","465","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
"535","304.925747855","192.168.174.128","13.107.5.93","TLSv1.2","413","Application Data"
"536","304.926130162","13.107.5.93","192.168.174.128","TCP","60","443  >  58484 [ACK] Seq=4560 Ack=1035 Win=64240 Len=0"
"537","304.942412044","140.82.112.6","192.168.174.128","TLSv1.3","212","Application Data, Application Data"
"538","304.956419087","13.107.5.93","192.168.174.128","TLSv1.2","92","Application Data"
"539","304.965176840","13.107.5.93","192.168.174.128","TLSv1.2","1995","Application Data, Application Data"
"540","304.965316742","192.168.174.128","13.107.5.93","TCP","54","58484  >  443 [ACK] Seq=1035 Ack=6539 Win=62780 Len=0"
"541","304.974713804","140.82.112.6","192.168.174.128","TLSv1.3","112","Application Data"
"542","304.974838306","192.168.174.128","140.82.112.6","TCP","54","45346  >  443 [ACK] Seq=819 Ack=3030 Win=62780 Len=0"
"543","304.975743422","192.168.174.128","140.82.112.6","TLSv1.3","85","Application Data"
"544","304.976088328","140.82.112.6","192.168.174.128","TCP","60","443  >  45346 [ACK] Seq=3030 Ack=850 Win=64240 Len=0"
"545","305.150453448","140.82.112.6","192.168.174.128","TLSv1.3","1581","Application Data, Application Data"
"546","305.150557851","192.168.174.128","140.82.112.6","TCP","54","45346  >  443 [ACK] Seq=850 Ack=4557 Win=62780 Len=0"
"547","306.791108768","192.168.174.128","192.168.174.2","DNS","92","Standard query 0x4026 A mobile.events.data.microsoft.com"
"548","306.791374873","192.168.174.128","192.168.174.2","DNS","92","Standard query 0x546c AAAA mobile.events.data.microsoft.com"
"549","306.804225195","192.168.174.2","192.168.174.128","DNS","260","Standard query response 0x546c AAAA mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdcus01.centralus.cloudapp.azure.com SOA ns1-201.azure-dns.com"
"550","306.807705956","192.168.174.2","192.168.174.128","DNS","215","Standard query response 0x4026 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdcus01.centralus.cloudapp.azure.com A 52.182.141.63"
"551","306.809330784","192.168.174.128","52.182.141.63","TCP","74","38504  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=334835427 TSecr=0 WS=128"
"552","306.856342197","52.182.141.63","192.168.174.128","TCP","60","443  >  38504 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"553","306.856485800","192.168.174.128","52.182.141.63","TCP","54","38504  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"554","306.857577719","192.168.174.128","52.182.141.63","TLSv1.2","571","Client Hello"
"555","306.858017827","52.182.141.63","192.168.174.128","TCP","60","443  >  38504 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"556","306.907607886","52.182.141.63","192.168.174.128","TLSv1.2","4561","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"557","306.907711888","192.168.174.128","52.182.141.63","TCP","54","38504  >  443 [ACK] Seq=518 Ack=4508 Win=61320 Len=0"
"558","306.909104711","192.168.174.128","52.182.141.63","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"559","306.909360416","52.182.141.63","192.168.174.128","TCP","60","443  >  38504 [ACK] Seq=4508 Ack=676 Win=64240 Len=0"
"560","306.956626235","52.182.141.63","192.168.174.128","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"561","306.958928575","192.168.174.128","52.182.141.63","TLSv1.2","3934","Application Data"
"562","306.959347981","52.182.141.63","192.168.174.128","TCP","60","443  >  38504 [ACK] Seq=4559 Ack=2136 Win=64240 Len=0"
"563","306.959360582","52.182.141.63","192.168.174.128","TCP","60","443  >  38504 [ACK] Seq=4559 Ack=3596 Win=64240 Len=0"
"564","306.959372582","52.182.141.63","192.168.174.128","TCP","60","443  >  38504 [ACK] Seq=4559 Ack=4556 Win=64240 Len=0"
"565","307.052936102","52.182.141.63","192.168.174.128","TLSv1.2","1133","Application Data"
"566","307.055235142","192.168.174.128","52.182.141.63","TLSv1.2","85","Encrypted Alert"
"567","307.055497146","52.182.141.63","192.168.174.128","TCP","60","443  >  38504 [ACK] Seq=5639 Ack=4587 Win=64240 Len=0"
"568","307.056240559","192.168.174.128","52.182.141.63","TCP","54","38504  >  443 [FIN, ACK] Seq=4587 Ack=5639 Win=62780 Len=0"
"569","307.056522464","52.182.141.63","192.168.174.128","TCP","60","443  >  38504 [ACK] Seq=5639 Ack=4588 Win=64239 Len=0"
"570","308.152419141","172.16.208.128","172.16.0.4","TCP","80","4444  >  32866 [PSH, ACK] Seq=338 Ack=2859 Win=64128 Len=14 TSval=165473154 TSecr=1428634176"
"571","308.154393975","172.16.0.4","172.16.208.128","TCP","80","32866  >  4444 [PSH, ACK] Seq=2859 Ack=352 Win=64256 Len=14 TSval=1428658813 TSecr=165473154"
"572","308.154466876","172.16.208.128","172.16.0.4","TCP","66","4444  >  32866 [ACK] Seq=352 Ack=2873 Win=64128 Len=0 TSval=165473156 TSecr=1428658813"
"573","311.008246276","172.16.0.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
"574","311.039401917","172.16.0.1","239.255.255.250","SSDP","171","M-SEARCH * HTTP/1.1 "
"575","311.008246075","192.168.174.1","239.255.255.250","SSDP","166","M-SEARCH * HTTP/1.1 "
